,x_spot,y_spot,new_x_spot,new_y_spot,pixel_x_spot,pixel_y_spot,selected,sp_loc,pixel_x_meta,pixel_y_meta,label,sp_loc_decimals_meta
31x21,31,21,30.945,20.906,8723.35,5809.04,1,31x21,3743.125,1765.06623529412,immune infiltrate,30.945x20.906
31x22,31,22,30.931,21.926,8719.27,6106.7,1,31x22,3741.375,1637.32623529412,immune infiltrate,30.931x21.926
31x23,31,23,30.954,22.9,8725.97,6390.94,1,31x23,3744.25,1515.34705882353,invasive cancer,30.954x22.9
31x24,31,24,30.954,23.924,8725.97,6689.76,1,31x24,3744.25,1387.10611764706,invasive cancer,30.954x23.924
31x25,31,25,30.946,24.918,8723.64,6979.84,1,31x25,3743.25,1262.62223529412,invasive cancer,30.946x24.918
31x26,31,26,30.971,25.929,8730.93,7274.87,1,31x26,3746.375,1136.00935294118,invasive cancer,30.971x25.929
31x27,31,27,30.937,26.911,8721.02,7561.44,1,31x27,3742.125,1013.02829411765,invasive cancer,30.937x26.911
31x28,31,28,30.94,27.923,8721.9,7856.76,1,31x28,3742.5,886.290176470588,invasive cancer,30.94x27.923
31x29,31,29,30.949,28.943,8724.52,8154.42,1,31x29,3743.625,758.550176470588,invasive cancer,30.949x28.943
31x30,31,30,30.966,29.907,8729.47,8435.74,1,31x30,3745.75,637.823352941177,undetermined,30.966x29.907
32x20,32,20,31.854,19.896,8988.16,5514.3,1,32x20,3856.75,1891.55388235294,immune infiltrate,31.854x19.896
32x21,32,21,31.893,20.901,8999.52,5807.58,1,32x21,3861.625,1765.69241176471,immune infiltrate,31.893x20.901
32x23,32,23,31.872,22.883,8993.4,6385.97,1,32x23,3859.0,1517.47605882353,invasive cancer,31.872x22.883
32x24,32,24,31.889,23.926,8998.35,6690.35,1,32x24,3861.125,1386.85564705882,invasive cancer,31.889x23.926
32x25,32,25,31.889,24.912,8998.35,6978.08,1,32x25,3861.125,1263.37364705882,invasive cancer,31.889x24.912
32x26,32,26,31.885,25.89,8997.19,7263.49,1,32x26,3860.625,1140.89352941177,invasive cancer,31.885x25.89
32x27,32,27,31.874,26.865,8993.98,7548.02,1,32x27,3859.25,1018.78911764706,invasive cancer,31.874x26.865
32x28,32,28,31.874,27.895,8993.98,7848.59,1,32x28,3859.25,889.796764705882,invasive cancer,31.874x27.895
32x29,32,29,31.885,28.921,8997.19,8148.0,1,32x29,3860.625,761.305352941176,undetermined,31.885x28.921
3x11,3,11,2.933,10.993,563.11,2916.19,1,3x11,241.625,3006.52370588235,undetermined,2.933x10.993
3x12,3,12,2.941,11.969,565.44,3201.01,1,3x12,242.625,2884.29405882353,immune infiltrate,2.941x11.969
3x13,3,13,2.9,12.974,553.49,3494.29,1,3x13,237.5,2758.43258823529,immune infiltrate,2.9x12.974
3x14,3,14,2.927,13.969,561.36,3784.66,1,3x14,240.875,2633.82347058824,immune infiltrate,2.927x13.969
3x15,3,15,2.936,14.988,563.98,4082.03,1,3x15,242.0,2506.20870588235,invasive cancer,2.936x14.988
3x16,3,16,2.946,15.983,566.89,4372.39,1,3x16,243.25,2381.59958823529,invasive cancer,2.946x15.983
3x17,3,17,2.947,16.975,567.19,4661.88,1,3x17,243.375,2257.36617647059,invasive cancer,2.947x16.975
3x18,3,18,2.929,17.976,561.94,4954.0,1,3x18,241.125,2132.00564705882,invasive cancer,2.929x17.976
3x19,3,19,2.934,18.954,563.4,5239.4,1,3x19,241.75,2009.52552941176,invasive cancer,2.934x18.954
4x10,4,10,3.95,9.995,859.37,2624.95,1,4x10,368.75,3131.50852941176,connective tissue,3.95x9.995
4x11,4,11,3.954,10.971,860.54,2909.77,1,4x11,369.25,3009.27888235294,invasive cancer,3.954x10.971
4x12,4,12,3.966,11.944,864.03,3193.72,1,4x12,370.75,2887.42494117647,invasive cancer,3.966x11.944
4x13,4,13,3.969,12.959,864.91,3489.92,1,4x13,371.125,2760.31111764706,immune infiltrate,3.969x12.959
4x14,4,14,3.96,13.949,862.29,3778.82,1,4x14,370.0,2636.32817647059,undetermined,3.96x13.949
4x15,4,15,3.965,14.968,863.74,4076.19,1,4x15,370.625,2508.71341176471,invasive cancer,3.965x14.968
4x16,4,16,3.978,15.965,867.53,4367.14,1,4x16,372.25,2383.85382352941,invasive cancer,3.978x15.965
4x17,4,17,3.971,16.95,865.49,4654.59,1,4x17,371.375,2260.49705882353,invasive cancer,3.971x16.95
4x18,4,18,3.944,17.94,857.62,4943.49,1,4x18,368.0,2136.51411764706,invasive cancer,3.944x17.94
4x19,4,19,3.937,18.948,855.58,5237.65,1,4x19,367.125,2010.27694117647,invasive cancer,3.937x18.948
4x9,4,9,3.965,8.995,863.74,2333.13,1,4x9,370.625,3256.74382352941,undetermined,3.965x8.995
5x10,5,10,4.899,9.982,1135.83,2621.16,1,5x10,487.375,3133.13658823529,connective tissue,4.899x9.982
5x11,5,11,4.883,10.968,1131.17,2908.9,1,5x11,485.375,3009.65458823529,connective tissue,4.883x10.968
5x12,5,12,4.883,11.954,1131.17,3196.63,1,5x12,485.375,2886.17258823529,invasive cancer,4.883x11.954
5x13,5,13,4.932,12.959,1145.44,3489.92,1,5x13,491.5,2760.31111764706,invasive cancer,4.932x12.959
5x14,5,14,4.896,13.97,1134.95,3784.95,1,5x14,487.0,2633.69823529412,invasive cancer,4.896x13.97
5x15,5,15,4.896,14.943,1134.95,4068.9,1,5x15,487.0,2511.84429411765,invasive cancer,4.896x14.943
5x16,5,16,4.857,15.928,1123.59,4356.34,1,5x16,482.125,2388.48752941176,invasive cancer,4.857x15.928
5x17,5,17,4.907,16.957,1138.16,4656.63,1,5x17,488.375,2259.62041176471,invasive cancer,4.907x16.957
5x18,5,18,4.876,17.954,1129.13,4947.58,1,5x18,484.5,2134.76082352941,invasive cancer,4.876x17.954
5x19,5,19,4.885,18.942,1131.75,5235.9,1,5x19,485.625,2011.02835294118,invasive cancer,4.885x18.942
5x20,5,20,4.887,19.958,1132.33,5532.39,1,5x20,485.875,1883.78929411765,invasive cancer,4.887x19.958
5x9,5,9,4.876,9.006,1129.13,2336.34,1,5x9,484.5,3255.36623529412,connective tissue,4.876x9.006
6x10,6,10,5.875,10.007,1420.15,2628.45,1,6x10,609.375,3130.00570588235,connective tissue,5.875x10.007
6x11,6,11,5.861,10.989,1416.07,2915.03,1,6x11,607.625,3007.02464705882,connective tissue,5.861x10.989
6x12,6,12,5.861,11.982,1416.07,3204.81,1,6x12,607.625,2882.666,invasive cancer,5.861x11.982
6x13,6,13,5.866,12.972,1417.53,3493.71,1,6x13,608.25,2758.68305882353,invasive cancer,5.866x12.972
6x14,6,14,5.879,13.965,1421.31,3783.49,1,6x14,609.875,2634.32441176471,invasive cancer,5.879x13.965
6x15,6,15,5.862,14.969,1416.36,4076.48,1,6x15,607.75,2508.58817647059,invasive cancer,5.862x14.969
6x16,6,16,5.875,15.959,1420.15,4365.39,1,6x16,609.375,2384.60523529412,invasive cancer,5.875x15.959
6x17,6,17,5.889,16.979,1424.23,4663.05,1,6x17,611.125,2256.86523529412,invasive cancer,5.889x16.979
6x18,6,18,5.876,17.976,1420.44,4954.0,1,6x18,609.5,2132.00564705882,invasive cancer,5.876x17.976
6x19,6,19,5.879,18.967,1421.31,5243.19,1,6x19,609.875,2007.89747058824,invasive cancer,5.879x18.967
6x20,6,20,5.856,19.973,1414.61,5536.77,1,6x20,607.0,1881.91076470588,invasive cancer,5.856x19.973
6x21,6,21,5.846,20.956,1411.7,5823.63,1,6x21,605.75,1758.80447058824,undetermined,5.846x20.956
6x8,6,8,5.874,8.015,1419.86,2047.14,1,6x8,609.25,3379.47441176471,connective tissue,5.874x8.015
6x9,6,9,5.87,9.007,1418.69,2336.63,1,6x9,608.75,3255.241,connective tissue,5.87x9.007
7x10,7,10,6.891,9.988,1716.12,2622.91,1,7x10,736.375,3132.38517647059,connective tissue,6.891x9.988
7x11,7,11,6.892,10.976,1716.41,2911.23,1,7x11,736.5,3008.65270588235,connective tissue,6.892x10.976
7x12,7,12,6.905,11.981,1720.2,3204.51,1,7x12,738.125,2882.79123529412,undetermined,6.905x11.981
7x13,7,13,6.904,12.958,1719.91,3489.63,1,7x13,738.0,2760.43635294118,invasive cancer,6.904x12.958
7x14,7,14,6.903,13.969,1719.62,3784.66,1,7x14,737.875,2633.82347058824,invasive cancer,6.903x13.969
7x15,7,15,6.901,14.959,1719.04,4073.56,1,7x15,737.625,2509.84052941176,invasive cancer,6.901x14.959
7x16,7,16,6.896,15.956,1717.58,4364.51,1,7x16,737.0,2384.98094117647,invasive cancer,6.896x15.956
7x17,7,17,6.908,16.989,1721.07,4665.97,1,7x17,738.5,2255.61288235294,invasive cancer,6.908x16.989
7x18,7,18,6.881,17.967,1713.21,4951.37,1,7x18,735.125,2133.13276470588,invasive cancer,6.881x17.967
7x19,7,19,6.889,18.959,1715.54,5240.86,1,7x19,736.125,2008.89935294118,invasive cancer,6.889x18.959
7x20,7,20,6.893,19.973,1716.7,5536.77,1,7x20,736.625,1881.91076470588,invasive cancer,6.893x19.973
7x21,7,21,6.891,20.951,1716.12,5822.17,1,7x21,736.375,1759.43064705882,undetermined,6.891x20.951
7x6,7,6,6.898,6.091,1718.16,1485.67,1,7x6,737.25,3620.42711764706,undetermined,6.898x6.091
7x7,7,7,6.887,7.046,1714.96,1764.37,1,7x7,735.875,3500.82741176471,connective tissue,6.887x7.046
7x8,7,8,6.889,8.015,1715.54,2047.14,1,7x8,736.125,3379.47441176471,connective tissue,6.889x8.015
7x9,7,9,6.895,8.994,1717.29,2332.84,1,7x9,736.875,3256.86905882353,undetermined,6.895x8.994
8x10,8,10,7.872,9.97,2001.9,2617.66,1,8x10,859.0,3134.63941176471,connective tissue,7.872x9.97
8x11,8,11,7.881,10.949,2004.52,2903.35,1,8x11,860.125,3012.03405882353,connective tissue,7.881x10.949
8x12,8,12,7.908,11.975,2012.39,3202.76,1,8x12,863.5,2883.54264705882,undetermined,7.908x11.975
8x13,8,13,7.888,12.959,2006.56,3489.92,1,8x13,861.0,2760.31111764706,invasive cancer,7.888x12.959
8x14,8,14,7.895,13.962,2008.6,3782.62,1,8x14,861.875,2634.70011764706,invasive cancer,7.895x13.962
8x15,8,15,7.905,14.941,2011.51,4068.31,1,8x15,863.125,2512.09476470588,invasive cancer,7.905x14.941
8x16,8,16,7.91,15.947,2012.97,4361.89,1,8x16,863.75,2386.10805882353,invasive cancer,7.91x15.947
8x17,8,17,7.917,16.948,2015.01,4654.0,1,8x17,864.625,2260.74752941176,invasive cancer,7.917x16.948
8x18,8,18,7.886,17.919,2005.98,4937.36,1,8x18,860.75,2139.14405882353,invasive cancer,7.886x17.919
8x19,8,19,7.896,18.946,2008.89,5237.07,1,8x19,862.0,2010.52741176471,invasive cancer,7.896x18.946
8x20,8,20,7.898,19.961,2009.47,5533.27,1,8x20,862.25,1883.41358823529,immune infiltrate,7.898x19.961
8x21,8,21,7.897,20.957,2009.18,5823.92,1,8x21,862.125,1758.67923529412,immune infiltrate,7.897x20.957
8x22,8,22,7.879,21.948,2003.94,6113.12,1,8x22,859.875,1634.57105882353,undetermined,7.879x21.948
8x23,8,23,7.899,22.931,2009.76,6399.98,1,8x23,862.375,1511.46476470588,invasive cancer,7.899x22.931
8x24,8,24,7.896,23.967,2008.89,6702.31,1,8x24,862.0,1381.721,invasive cancer,7.896x23.967
8x5,8,5,7.891,5.104,2007.43,1197.64,1,8x5,861.375,3744.03435294118,undetermined,7.891x5.104
8x6,8,6,7.922,6.211,2016.47,1520.69,1,8x6,865.25,3605.39888235294,immune infiltrate,7.922x6.211
8x7,8,7,7.883,7.029,2005.1,1759.4,1,8x7,860.375,3502.95641176471,invasive cancer,7.883x7.029
8x8,8,8,7.893,8.006,2008.02,2044.52,1,8x8,861.625,3380.60152941176,immune infiltrate,7.893x8.006
8x9,8,9,7.898,8.989,2009.47,2331.38,1,8x9,862.25,3257.49523529412,immune infiltrate,7.898x8.989
9x10,9,10,8.936,9.979,2311.86,2620.28,1,9x10,992.0,3133.51229411765,connective tissue,8.936x9.979
9x11,9,11,8.94,10.946,2313.02,2902.48,1,9x11,992.5,3012.40976470588,connective tissue,8.94x10.946
9x12,9,12,8.983,11.981,2325.55,3204.51,1,9x12,997.875,2882.79123529412,immune infiltrate,8.983x11.981
9x13,9,13,8.944,12.943,2314.19,3485.25,1,9x13,993.0,2762.31488235294,immune infiltrate,8.944x12.943
9x14,9,14,8.955,13.946,2317.39,3777.95,1,9x14,994.375,2636.70388235294,invasive cancer,8.955x13.946
9x15,9,15,8.959,14.94,2318.56,4068.02,1,9x15,994.875,2512.22,invasive cancer,8.959x14.94
9x16,9,16,8.972,15.928,2322.34,4356.34,1,9x16,996.5,2388.48752941176,invasive cancer,8.972x15.928
9x17,9,17,8.905,17.019,2302.83,4674.72,1,9x17,988.125,2251.85582352941,invasive cancer,8.905x17.019
9x18,9,18,8.925,17.934,2308.65,4941.74,1,9x18,990.625,2137.26552941176,invasive cancer,8.925x17.934
9x19,9,19,8.954,18.946,2317.1,5237.07,1,9x19,994.25,2010.52741176471,immune infiltrate,8.954x18.946
9x20,9,20,8.949,19.96,2315.64,5532.97,1,9x20,993.625,1883.53882352941,immune infiltrate,8.949x19.96
9x21,9,21,8.907,20.956,2303.41,5823.63,1,9x21,988.375,1758.80447058824,undetermined,8.907x20.956
9x22,9,22,8.939,21.942,2312.73,6111.37,1,9x22,992.375,1635.32247058823,invasive cancer,8.939x21.942
9x23,9,23,8.947,22.934,2315.06,6400.86,1,9x23,993.375,1511.08905882353,invasive cancer,8.947x22.934
9x24,9,24,8.953,23.932,2316.81,6692.1,1,9x24,994.125,1386.10423529412,invasive cancer,8.953x23.932
9x25,9,25,8.96,24.946,2318.85,6988.01,1,9x25,995.0,1259.11564705882,invasive cancer,8.96x24.946
9x26,9,26,8.954,25.932,2317.1,7275.74,1,9x26,994.25,1135.63364705882,invasive cancer,8.954x25.932
9x4,9,4,8.949,4.086,2315.64,900.57,1,9x4,993.625,3871.52388235294,undetermined,8.949x4.086
9x5,9,5,8.928,5.079,2309.53,1190.35,1,9x5,991.0,3747.16523529412,immune infiltrate,8.928x5.079
9x6,9,6,8.931,6.094,2310.4,1486.55,1,9x6,991.375,3620.05141176471,undetermined,8.931x6.094
9x7,9,7,8.959,7.052,2318.56,1766.12,1,9x7,994.875,3500.076,invasive cancer,8.959x7.052
9x8,9,8,8.945,8.053,2314.48,2058.23,1,9x8,993.125,3374.71547058824,invasive cancer,8.945x8.053
9x9,9,9,8.945,8.972,2314.48,2326.42,1,9x9,993.125,3259.62423529412,undetermined,8.945x8.972
