,x_spot,y_spot,new_x_spot,new_y_spot,pixel_x_spot,pixel_y_spot,selected,sp_loc,pixel_x_meta,pixel_y_meta,label,sp_loc_decimals_meta
31x12,31,12,31.023,11.887,8726.37,3160.11,1,31x12,3752.875,2885.04623529412,connective tissue,31.023x11.887
31x13,31,13,31.005,12.901,8721.14,3454.44,1,31x13,3750.625,2758.47517647059,connective tissue,31.005x12.901
31x14,31,14,31.012,13.875,8723.18,3737.16,1,31x14,3751.5,2636.89705882353,connective tissue,31.012x13.875
31x15,31,15,31.026,14.903,8727.24,4035.55,1,31x15,3753.25,2508.57847058824,connective tissue,31.026x14.903
31x16,31,16,31.029,15.893,8728.12,4322.91,1,31x16,3753.625,2385.00317647059,undetermined,31.029x15.893
31x17,31,17,31.012,16.885,8723.18,4610.85,1,31x17,3751.5,2261.17823529412,undetermined,31.012x16.885
32x11,32,11,31.941,10.899,8993.2,2873.33,1,32x11,3867.625,3008.37188235294,undetermined,31.941x10.899
32x12,32,12,31.959,11.899,8998.43,3163.6,1,32x12,3869.875,2883.54835294118,undetermined,31.959x11.899
3x25,3,25,2.936,25.043,562.71,6978.83,1,3x25,242.0,1242.86788235294,invasive cancer,2.936x25.043
3x26,3,26,2.929,26.033,560.68,7266.2,1,3x26,241.125,1119.29258823529,invasive cancer,2.929x26.033
3x27,3,27,2.966,27.084,571.43,7571.26,1,3x27,245.75,988.103058823529,invasive cancer,2.966x27.084
3x28,3,28,2.93,28.066,560.97,7856.3,1,3x28,241.25,865.526352941177,invasive cancer,2.93x28.066
3x29,3,29,2.951,29.084,567.07,8151.79,1,3x29,243.875,738.456,invasive cancer,2.951x29.084
3x30,3,30,2.93,30.021,560.97,8423.77,1,3x30,241.25,621.496352941177,invasive cancer,2.93x30.021
3x31,3,31,2.936,31.089,562.71,8733.77,1,3x31,242.0,488.184823529412,invasive cancer,2.936x31.089
3x32,3,32,2.94,32.099,563.87,9026.94,1,3x32,242.5,362.11305882353,invasive cancer,2.94x32.099
4x20,4,20,3.884,20.018,838.25,5520.25,1,4x20,360.5,1870.10611764706,cancer in situ,3.884x20.018
4x21,4,21,3.89,21.009,840.0,5807.91,1,4x21,361.25,1746.406,cancer in situ,3.89x21.009
4x22,4,22,3.903,22.009,843.78,6098.17,1,4x22,362.875,1621.58247058824,undetermined,3.903x22.009
4x23,4,23,3.881,23.006,837.38,6387.57,1,4x23,360.125,1497.13341176471,invasive cancer,3.881x23.006
4x24,4,24,3.873,24.009,835.06,6678.7,1,4x24,359.125,1371.93541176471,invasive cancer,3.873x24.009
4x25,4,25,3.885,25.043,838.54,6978.83,1,4x25,360.625,1242.86788235294,invasive cancer,3.885x25.043
4x26,4,26,3.907,26.042,844.94,7268.81,1,4x26,363.375,1118.16917647059,invasive cancer,3.907x26.042
4x27,4,27,3.895,27.063,841.45,7565.17,1,4x27,361.875,990.724352941177,invasive cancer,3.895x27.063
4x28,4,28,3.892,28.058,840.58,7853.98,1,4x28,361.5,866.524941176471,invasive cancer,3.892x28.058
4x29,4,29,3.897,29.067,842.03,8146.86,1,4x29,362.125,740.578,invasive cancer,3.897x29.067
4x30,4,30,3.871,30.071,834.47,8438.29,1,4x30,358.875,615.255176470588,invasive cancer,3.871x30.071
4x31,4,31,3.892,31.104,840.58,8738.13,1,4x31,361.5,486.312470588235,invasive cancer,3.892x31.104
4x32,4,32,3.881,32.103,837.38,9028.1,1,4x32,360.125,361.613764705882,invasive cancer,3.881x32.103
5x14,5,14,4.93,13.956,1142.28,3760.67,1,5x14,491.25,2626.78635294118,undetermined,4.93x13.956
5x16,5,16,4.926,15.987,1141.12,4350.2,1,5x16,490.75,2373.26976470588,connective tissue,4.926x15.987
5x17,5,17,4.927,16.976,1141.41,4637.27,1,5x17,490.875,2249.81929411765,connective tissue,4.927x16.976
5x18,5,18,4.967,18.151,1153.03,4978.33,1,5x18,495.875,2103.15164705882,connective tissue,4.967x18.151
5x19,5,19,4.921,18.914,1139.66,5199.8,1,5x19,490.125,2007.91129411765,cancer in situ,4.921x18.914
5x20,5,20,4.904,19.997,1134.72,5514.16,1,5x20,488.0,1872.72741176471,cancer in situ,4.904x19.997
5x21,5,21,4.919,20.996,1139.08,5804.13,1,5x21,489.875,1748.02870588235,cancer in situ,4.919x20.996
5x22,5,22,4.914,21.991,1137.63,6092.95,1,5x22,489.25,1623.82929411765,invasive cancer,4.914x21.991
5x23,5,23,4.91,22.986,1136.47,6381.76,1,5x23,488.75,1499.62988235294,invasive cancer,4.91x22.986
5x24,5,24,4.959,23.948,1150.71,6660.99,1,5x24,494.875,1379.54964705882,invasive cancer,4.959x23.948
5x25,5,25,4.924,25.003,1140.54,6967.22,1,5x25,490.5,1247.86082352941,invasive cancer,4.924x25.003
5x26,5,26,4.98,26.064,1156.81,7275.19,1,5x26,497.5,1115.42305882353,invasive cancer,4.98x26.064
5x27,5,27,4.904,27.032,1134.72,7556.17,1,5x27,488.0,994.593882352941,invasive cancer,4.904x27.032
5x28,5,28,4.921,28.044,1139.66,7849.92,1,5x28,490.125,868.272470588235,invasive cancer,4.921x28.044
5x29,5,29,4.919,29.058,1139.08,8144.25,1,5x29,489.875,741.701411764706,invasive cancer,4.919x29.058
5x30,5,30,4.927,30.075,1141.41,8439.45,1,5x30,490.875,614.755882352941,invasive cancer,4.927x30.075
5x31,5,31,4.941,31.076,1145.48,8730.0,1,5x31,492.625,489.807529411764,invasive cancer,4.941x31.076
5x32,5,32,4.937,32.071,1144.31,9018.81,1,5x32,492.125,365.608117647059,invasive cancer,4.937x32.071
6x10,6,10,5.851,9.973,1409.97,2604.55,1,6x10,606.375,3123.95847058824,breast glands,5.851x9.973
6x11,6,11,5.844,10.94,1407.94,2885.23,1,6x11,605.5,3003.25411764706,undetermined,5.844x10.94
6x12,6,12,5.875,11.953,1416.95,3179.27,1,6x12,609.375,2876.80788235294,connective tissue,5.875x11.953
6x13,6,13,5.893,12.946,1422.18,3467.5,1,6x13,611.625,2752.85811764706,connective tissue,5.893x12.946
6x14,6,14,5.88,13.953,1418.4,3759.8,1,6x14,610.0,2627.16082352941,connective tissue,5.88x13.953
6x15,6,15,5.883,14.985,1419.27,4059.35,1,6x15,610.375,2498.34294117647,connective tissue,5.883x14.985
6x16,6,16,5.884,15.978,1419.57,4347.58,1,6x16,610.5,2374.39317647059,connective tissue,5.884x15.978
6x17,6,17,5.851,17.037,1409.97,4654.98,1,6x17,606.375,2242.20505882353,connective tissue,5.851x17.037
6x18,6,18,5.867,18.012,1414.62,4937.98,1,6x18,608.375,2120.50211764706,connective tissue,5.867x18.012
6x19,6,19,5.886,18.989,1420.15,5221.57,1,6x19,610.75,1998.54952941176,undetermined,5.886x18.989
6x20,6,20,5.903,19.981,1425.09,5509.51,1,6x20,612.875,1874.72458823529,undetermined,5.903x19.981
6x21,6,21,5.906,20.999,1425.96,5805.0,1,6x21,613.25,1747.65423529412,undetermined,5.906x20.999
6x22,6,22,5.888,21.976,1420.73,6088.59,1,6x22,611.0,1625.70164705882,undetermined,5.888x21.976
6x23,6,23,5.888,22.981,1420.73,6380.31,1,6x23,611.0,1500.254,invasive cancer,5.888x22.981
6x24,6,24,5.905,24.011,1425.67,6679.28,1,6x24,613.125,1371.68576470588,invasive cancer,5.905x24.011
6x25,6,25,5.907,25.004,1426.25,6967.51,1,6x25,613.375,1247.736,invasive cancer,5.907x25.004
6x26,6,26,5.878,26.02,1417.82,7262.42,1,6x26,609.75,1120.91529411765,invasive cancer,5.878x26.02
6x27,6,27,5.885,27.045,1419.86,7559.94,1,6x27,610.625,992.971176470588,invasive cancer,5.885x27.045
6x28,6,28,5.884,28.029,1419.57,7845.56,1,6x28,610.5,870.144823529412,invasive cancer,5.884x28.029
6x29,6,29,5.927,29.033,1432.06,8136.99,1,6x29,615.875,744.822,invasive cancer,5.927x29.033
6x30,6,30,5.911,30.057,1427.41,8434.22,1,6x30,613.875,617.002705882353,invasive cancer,5.911x30.057
6x31,6,31,5.889,31.067,1421.02,8727.39,1,6x31,611.125,490.930941176471,invasive cancer,5.889x31.067
6x32,6,32,5.889,32.08,1421.02,9021.43,1,6x32,611.125,364.484705882353,invasive cancer,5.889x32.08
6x33,6,33,5.913,33.064,1427.99,9307.05,1,6x33,614.125,241.658352941176,undetermined,5.913x33.064
7x10,7,10,6.901,9.962,1715.16,2601.35,1,7x10,737.625,3125.33152941176,breast glands,6.901x9.962
7x11,7,11,6.883,10.942,1709.93,2885.81,1,7x11,735.375,3003.00447058824,connective tissue,6.883x10.942
7x12,7,12,6.892,11.972,1712.55,3184.78,1,7x12,736.5,2874.43623529412,connective tissue,6.892x11.972
7x13,7,13,6.899,12.978,1714.58,3476.79,1,7x13,737.375,2748.86376470588,connective tissue,6.899x12.978
7x14,7,14,6.891,13.966,1712.26,3763.57,1,7x14,736.375,2625.53811764706,connective tissue,6.891x13.966
7x15,7,15,6.883,14.974,1709.93,4056.16,1,7x15,735.375,2499.716,connective tissue,6.883x14.974
7x16,7,16,6.882,15.979,1709.64,4347.88,1,7x16,735.25,2374.26835294118,connective tissue,6.882x15.979
7x17,7,17,6.889,16.987,1711.67,4640.46,1,7x17,736.125,2248.44623529412,connective tissue,6.889x16.987
7x18,7,18,6.895,17.996,1713.42,4933.34,1,7x18,736.875,2122.49929411765,connective tissue,6.895x17.996
7x19,7,19,6.907,18.979,1716.91,5218.67,1,7x19,738.375,1999.79776470588,connective tissue,6.907x18.979
7x20,7,20,6.886,19.976,1710.8,5508.06,1,7x20,735.75,1875.34870588235,connective tissue,6.886x19.976
7x21,7,21,6.89,21.003,1711.97,5806.16,1,7x21,736.25,1747.15494117647,connective tissue,6.89x21.003
7x22,7,22,6.899,21.972,1714.58,6087.43,1,7x22,737.375,1626.20094117647,undetermined,6.899x21.972
7x23,7,23,6.896,22.982,1713.71,6380.6,1,7x23,737.0,1500.12917647059,undetermined,6.896x22.982
7x24,7,24,6.886,24.002,1710.8,6676.67,1,7x24,735.75,1372.80917647059,cancer in situ,6.886x24.002
7x25,7,25,6.903,24.995,1715.74,6964.9,1,7x25,737.875,1248.85941176471,cancer in situ,6.903x24.995
7x26,7,26,6.916,26.014,1719.52,7260.68,1,7x26,739.5,1121.66423529412,invasive cancer,6.916x26.014
7x27,7,27,6.892,27.039,1712.55,7558.2,1,7x27,736.5,993.720117647059,invasive cancer,6.892x27.039
7x28,7,28,6.888,28.032,1711.38,7846.44,1,7x28,736.0,869.770352941176,invasive cancer,6.888x28.032
7x29,7,29,6.899,29.068,1714.58,8147.15,1,7x29,737.375,740.453176470588,invasive cancer,6.899x29.068
7x30,7,30,6.889,30.07,1711.67,8437.99,1,7x30,736.125,615.38,invasive cancer,6.889x30.07
7x31,7,31,6.881,31.081,1709.35,8731.45,1,7x31,735.125,489.183411764706,invasive cancer,6.881x31.081
7x32,7,32,6.884,32.076,1710.22,9020.27,1,7x32,735.5,364.984,invasive cancer,6.884x32.076
7x33,7,33,6.895,33.074,1713.42,9309.95,1,7x33,736.875,240.410117647059,undetermined,6.895x33.074
8x10,8,10,7.978,9.983,2028.2,2607.45,1,8x10,872.25,3122.71023529412,undetermined,7.978x9.983
8x11,8,11,7.89,10.943,2002.62,2886.1,1,8x11,861.25,3002.87964705882,connective tissue,7.89x10.943
8x12,8,12,7.892,11.948,2003.2,3177.82,1,8x12,861.5,2877.432,connective tissue,7.892x11.948
8x13,8,13,7.91,12.948,2008.43,3468.08,1,8x13,863.75,2752.60847058824,connective tissue,7.91x12.948
8x14,8,14,7.892,13.949,2003.2,3758.64,1,8x14,861.5,2627.66011764706,connective tissue,7.892x13.949
8x15,8,15,7.908,14.951,2007.85,4049.48,1,8x15,863.5,2502.58694117647,connective tissue,7.908x14.951
8x16,8,16,7.915,15.964,2009.89,4343.52,1,8x16,864.375,2376.14070588235,connective tissue,7.915x15.964
8x17,8,17,7.921,16.964,2011.63,4633.79,1,8x17,865.125,2251.31717647059,connective tissue,7.921x16.964
8x18,8,18,7.891,17.986,2002.91,4930.44,1,8x18,861.375,2123.74752941176,connective tissue,7.891x17.986
8x19,8,19,7.874,18.97,1997.97,5216.06,1,8x19,859.25,2000.92117647059,connective tissue,7.874x18.97
8x20,8,20,7.904,19.971,2006.69,5506.61,1,8x20,863.0,1875.97282352941,connective tissue,7.904x19.971
8x21,8,21,7.893,20.972,2003.49,5797.17,1,8x21,861.625,1751.02447058824,connective tissue,7.893x20.972
8x22,8,22,7.897,21.969,2004.66,6086.56,1,8x22,862.125,1626.57541176471,connective tissue,7.897x21.969
8x23,8,23,7.908,22.979,2007.85,6379.73,1,8x23,863.5,1500.50364705882,cancer in situ,7.908x22.979
8x24,8,24,7.888,24.006,2002.04,6677.83,1,8x24,861.0,1372.30988235294,cancer in situ,7.888x24.006
8x25,8,25,7.905,25.014,2006.98,6970.42,1,8x25,863.125,1246.48776470588,cancer in situ,7.905x25.014
8x26,8,26,7.913,25.99,2009.31,7253.71,1,8x26,864.125,1124.66,cancer in situ,7.913x25.99
8x27,8,27,7.884,27.039,2000.88,7558.2,1,8x27,860.5,993.720117647059,invasive cancer,7.884x27.039
8x28,8,28,7.905,28.029,2006.98,7845.56,1,8x28,863.125,870.144823529412,invasive cancer,7.905x28.029
8x29,8,29,7.904,29.045,2006.69,8140.47,1,8x29,863.0,743.324117647058,invasive cancer,7.904x29.045
8x30,8,30,7.917,30.037,2010.47,8428.42,1,8x30,864.625,619.499176470588,invasive cancer,7.917x30.037
8x31,8,31,7.922,31.064,2011.92,8726.52,1,8x31,865.25,491.305411764706,invasive cancer,7.922x31.064
8x32,8,32,7.911,32.064,2008.73,9016.78,1,8x32,863.875,366.481882352941,invasive cancer,7.911x32.064
8x33,8,33,7.921,33.059,2011.63,9305.6,1,8x33,865.125,242.282470588236,invasive cancer,7.921x33.059
9x10,9,10,8.968,9.954,2315.95,2599.03,1,9x10,996.0,3126.33011764706,undetermined,8.968x9.954
9x11,9,11,8.972,10.942,2317.11,2885.81,1,9x11,996.5,3003.00447058824,connective tissue,8.972x10.942
9x12,9,12,8.981,11.927,2319.73,3171.72,1,9x12,997.625,2880.05329411765,connective tissue,8.981x11.927
9x13,9,13,8.962,12.941,2314.21,3466.05,1,9x13,995.25,2753.48223529412,connective tissue,8.962x12.941
9x14,9,14,8.969,13.927,2316.24,3752.25,1,9x14,996.125,2630.40623529412,connective tissue,8.969x13.927
9x15,9,15,8.97,14.94,2316.53,4046.29,1,9x15,996.25,2503.96,connective tissue,8.97x14.94
9x16,9,16,8.984,15.953,2320.6,4340.33,1,9x16,998.0,2377.51376470588,cancer in situ,8.984x15.953
9x17,9,17,9.001,16.953,2325.54,4630.59,1,9x17,1000.125,2252.69023529412,cancer in situ,9.001x16.953
9x18,9,18,8.963,17.945,2314.5,4918.54,1,9x18,995.375,2128.86529411765,cancer in situ,8.963x17.945
9x19,9,19,8.965,18.941,2315.08,5207.64,1,9x19,995.625,2004.54105882353,undetermined,8.965x18.941
9x20,9,20,8.968,19.98,2315.95,5509.22,1,9x20,996.0,1874.84941176471,connective tissue,8.968x19.98
9x21,9,21,8.975,20.949,2317.98,5790.49,1,9x21,996.875,1753.89541176471,connective tissue,8.975x20.949
9x22,9,22,8.965,21.983,2315.08,6090.62,1,9x22,995.625,1624.82788235294,connective tissue,8.965x21.983
9x23,9,23,8.975,22.982,2317.98,6380.6,1,9x23,996.875,1500.12917647059,cancer in situ,8.975x22.982
9x24,9,24,8.987,23.969,2321.47,6667.09,1,9x24,998.375,1376.92835294118,cancer in situ,8.987x23.969
9x25,9,25,9.01,25.003,2328.16,6967.22,1,9x25,1001.25,1247.86082352941,cancer in situ,9.01x25.003
9x26,9,26,8.982,25.991,2320.02,7254.01,1,9x26,997.75,1124.53517647059,cancer in situ,8.982x25.991
9x27,9,27,8.969,26.999,2316.24,7546.59,1,9x27,996.125,998.71305882353,cancer in situ,8.969x26.999
9x28,9,28,8.975,28.031,2317.98,7846.15,1,9x28,996.875,869.895176470588,invasive cancer,8.975x28.031
9x29,9,29,8.976,29.048,2318.27,8141.34,1,9x29,997.0,742.949647058824,invasive cancer,8.976x29.048
9x30,9,30,8.973,30.019,2317.4,8423.19,1,9x30,996.625,621.746,invasive cancer,8.973x30.019
9x31,9,31,8.979,31.034,2319.15,8717.81,1,9x31,997.375,495.050117647059,invasive cancer,8.979x31.034
9x32,9,32,8.984,32.042,2320.6,9010.4,1,9x32,998.0,369.228,invasive cancer,8.984x32.042
9x33,9,33,8.983,33.065,2320.31,9307.34,1,9x33,997.875,241.533529411765,invasive cancer,8.983x33.065
